"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"200822_x_at",-1.15839011490154,10.8078611037225,-9.35597603925577,5.47349787341154e-17,1.7238378286526e-14,28.0552567680838
"204663_at",-1.19673574612947,8.07808811796405,-9.34903855077861,5.7141594960209e-17,1.78526668825682e-14,28.0132789541877
"233702_x_at",1.22702457408653,10.241928065118,9.34750152055256,5.76888773751048e-17,1.79110396224074e-14,28.003979848388
"213762_x_at",-1.24066540248836,8.28068899842834,-9.34616979951285,5.8167271368389e-17,1.79110396224074e-14,27.9959232424564
"211993_at",1.32643567960894,9.0317282059472,9.34577126288528,5.83112035260817e-17,1.79110396224074e-14,27.9935122542743
"230656_s_at",-1.90387528796715,6.914880757007,-9.33392186691029,6.27563904982382e-17,1.91687466507887e-14,27.9218421894319
"237475_x_at",1.41650415870278,10.9674880747813,9.3263611780141,6.57672767394464e-17,1.99768103096068e-14,27.8761262713797
"228943_at",-1.40488472256888,8.91809146316583,-9.32112590260148,6.79359059753472e-17,2.05215229790172e-14,27.844477565457
"200955_at",-1.28256012023742,8.81512359409011,-9.3141594676668,7.09323408460019e-17,2.13089326140393e-14,27.8023718285512
"202077_at",-1.36649259896261,10.0298628533433,-9.30907206320085,7.32032921195226e-17,2.18709835881688e-14,27.7716291260287
"207721_x_at",-1.34625569195445,10.427369328387,-9.30330495744224,7.58652384135235e-17,2.25431082079315e-14,27.7367852042121
"213710_s_at",-2.00690121980039,7.32048996867121,-9.28948047619395,8.2644889754174e-17,2.4424915390862e-14,27.6532866228008
"234969_s_at",1.16426513354364,9.96082209908303,9.2853009057546,8.48108449947986e-17,2.49302846779065e-14,27.6280498483659
"200647_x_at",-1.45377484986442,10.0421231007134,-9.28215660628976,8.64774361536136e-17,2.52842450358226e-14,27.6090664549458
"231015_at",1.32262783834489,8.910312600908,9.27973644696454,8.77823613658609e-17,2.55292585514811e-14,27.5944563226079
"212384_at",1.82870101929624,6.55306641701904,9.27265494179703,9.17142279066594e-17,2.65316159301408e-14,27.551713050827
"244753_at",1.83068357825221,8.04176871150096,9.25803514774226,1.00394378050532e-16,2.87479343725164e-14,27.4635010695366
"AFFX-DapX-5_at",3.58036606356337,7.81606775211865,9.25715007351416,1.00945356336099e-16,2.87479343725164e-14,27.4581621387922
"209860_s_at",-1.15492149743047,8.74655188131518,-9.25713788374642,1.00952965697726e-16,2.87479343725164e-14,27.4580886089654
"234981_x_at",1.28134463103856,11.6287608869819,9.25400228516605,1.02929409720507e-16,2.91588884791126e-14,27.4391753736799
"215179_x_at",1.45294990351998,11.0166854975645,9.25210232039708,1.04145682565479e-16,2.92008471500902e-14,27.4277161683883
"208246_x_at",1.32927010050842,10.6894031312333,9.24958557222996,1.05778831073927e-16,2.9507436678403e-14,27.4125380918198
"220609_at",2.31984299643588,8.96008900822729,9.24718980169741,1.07357136168123e-16,2.97956924872697e-14,27.3980907948662
"205514_at",-1.11869292302961,7.69443766964723,-9.23174658554092,1.18108396792423e-16,3.26140232051805e-14,27.3049908358862
"242611_at",1.46821557842309,7.51628709007475,9.22758393720491,1.21185266412642e-16,3.32954997040763e-14,27.2799044256231
"224523_s_at",-1.11122276539263,7.95466231851708,-9.22170916691339,1.25663796345916e-16,3.43533403260649e-14,27.2445058129099
"206826_at",1.65603010548267,10.7475868426763,9.21828132023909,1.2835261470758e-16,3.47428138674599e-14,27.2238544585293
"237782_at",1.92118982368665,6.61658556723921,9.21827280204689,1.28359367192079e-16,3.47428138674599e-14,27.2238031429353
"230923_at",-1.38608770647234,9.96336005726529,-9.21602743281704,1.30151680186308e-16,3.50543995772729e-14,27.2102770261721
"223673_at",1.51758688705682,8.51855218788382,9.21242640125272,1.3307823364474e-16,3.56669236496379e-14,27.1885865391264
"230629_s_at",1.83709862912016,8.65722750588255,9.2085151369472,1.36331107143278e-16,3.63605038197987e-14,27.1650303938454
"209225_x_at",1.1896001366505,10.7458901061472,9.19860802766874,1.44928737609718e-16,3.84158231771126e-14,27.1053774321395
"200843_s_at",-1.03863963480499,9.35200245939004,-9.19644274420268,1.46878478991956e-16,3.84158231771126e-14,27.0923424483214
"208969_at",-1.03281561587851,8.85018405354128,-9.19639335210506,1.46923257392118e-16,3.84158231771126e-14,27.0920451196479
"212282_at",-1.18893883705613,7.93055515745791,-9.19578606239771,1.47474931455792e-16,3.84158231771126e-14,27.0883894211146
"221772_s_at",-1.80381581776089,6.48641796472081,-9.19501749627014,1.4817606684763e-16,3.84158231771126e-14,27.0837629964884
"202078_at",-1.3992575782054,7.86528832241947,-9.19493326624279,1.48253108191509e-16,3.84158231771126e-14,27.0832559767499
"203605_at",-1.20298137045719,8.22145759119376,-9.18727082548528,1.55430856390011e-16,4.00857644958671e-14,27.0371382887861
"1553274_a_at",1.43839130092108,7.67628009679945,9.18190851185897,1.60658531211345e-16,4.12394610046023e-14,27.0048715034504
"202110_at",-1.24894069109942,10.2300140806315,-9.17955270917166,1.63010123829728e-16,4.16475631793943e-14,26.9906977507538
"231783_at",-1.76994828495777,8.03943399145483,-9.17688845365501,1.65710892318206e-16,4.21406652906881e-14,26.9746695665656
"214821_at",-1.35785306518824,7.82274748928344,-9.17096424106635,1.71876848577449e-16,4.33058373086268e-14,26.9390347233815
"203773_x_at",-1.13013373353449,8.53836502502337,-9.1697465290221,1.73172245838122e-16,4.34320758770611e-14,26.9317109427293
"211058_x_at",-1.21318975995108,12.7710732568282,-9.16637910163115,1.76805275413774e-16,4.41407691015893e-14,26.9114595649249
"219896_at",-1.89646709604114,7.19965352843899,-9.16418759458842,1.79210251941432e-16,4.45378205677174e-14,26.8982813231699
"202395_at",-1.89956207485141,11.2709527831252,-9.14979941934748,1.95828366109212e-16,4.84475833349373e-14,26.8117854289457
"205591_at",-1.07431238915669,12.0652623086513,-9.14253018654662,2.04798138457815e-16,5.04384604512658e-14,26.7681021995242
"AFFX-ThrX-M_at",3.88383795943666,8.42999161832118,9.14158645580429,2.05992215853484e-16,5.05050421604898e-14,26.762431821427
"1559419_at",1.8086761841416,8.09670316794601,9.13970856962714,2.08388889786324e-16,5.06142783763034e-14,26.7511491545264
"233319_x_at",1.29380536234885,8.39027345003777,9.1275112683859,2.24645217886802e-16,5.39866941339666e-14,26.6778837071419
"201089_at",-1.66895833748259,9.37734457018574,-9.12630868054485,2.26314748872425e-16,5.39866941339666e-14,26.6706618294458
"1568612_at",-1.70144819726649,10.5389390025671,-9.12574286698899,2.27104520362365e-16,5.39866941339666e-14,26.6672640658111
"211921_x_at",1.12058024372673,12.3737010418671,9.12377035727553,2.29879273626818e-16,5.4409737166867e-14,26.6554194883785
"210425_x_at",-1.92885332850912,6.94671077840565,-9.11967936915253,2.35742044251257e-16,5.55568804717133e-14,26.63085643984
"209384_at",-1.26264258659421,8.80467710346308,-9.11886542309928,2.36926119842713e-16,5.55962901390571e-14,26.6259697798741
"201570_at",-1.07283317174921,8.4179169828822,-9.11005049769103,2.50134573208661e-16,5.84449050862545e-14,26.5730569136542
"204977_at",-1.06304495916824,8.23496675966358,-9.0992020458176,2.67399124287787e-16,6.22129664699352e-14,26.507960185731
"227322_s_at",-1.37008108359135,7.88699317655185,-9.09328233278178,2.7731441396976e-16,6.42464643381213e-14,26.4724492105382
"216903_s_at",-1.09612105011871,8.58318849848808,-9.09141127624442,2.80523759250859e-16,6.47157659790747e-14,26.4612267379117
"201047_x_at",-1.22471237437397,10.6057034811338,-9.08367285240051,2.9419409278937e-16,6.75842942153732e-14,26.4148201518517
"231825_x_at",1.12383352587229,10.2409107359061,9.07601182603329,3.08379926836945e-16,7.05467468611295e-14,26.3688903758741
"226675_s_at",2.26981278378184,12.9359481828639,9.07273315352607,3.14656927655154e-16,7.16827813314398e-14,26.3492377708707
"210532_s_at",-1.18830551872237,10.4322712144054,-9.06884959462601,3.22256525016646e-16,7.29150263839157e-14,26.3259624309218
"204685_s_at",-1.20592030508346,11.2257717900905,-9.06860905980425,3.22733175764199e-16,7.29150263839157e-14,26.3245209402258
"234107_s_at",-1.00825192831273,9.38374192007765,-9.06604914438591,3.27849612508662e-16,7.35227482200988e-14,26.3091805084651
"211962_s_at",1.69057859827653,8.89752206352055,9.0659186920083,3.28112493199892e-16,7.35227482200988e-14,26.3083988034481
"222750_s_at",-1.11725260398211,7.3934172214043,-9.06420147026016,3.31592548025037e-16,7.39992757684445e-14,26.2981091012954
"211928_at",-1.19912595699456,10.7064152148259,-9.06322693087643,3.33583809938957e-16,7.41410358065547e-14,26.2922698828851
"226806_s_at",1.34982870008239,11.1112530297863,9.05975707722259,3.40770728052848e-16,7.53340230619505e-14,26.2714809777394
"233152_x_at",1.62239236575061,7.99174152362095,9.05931034488894,3.41707137071125e-16,7.53340230619505e-14,26.2688046635289
"223804_s_at",-1.21759320879084,7.63438603359362,-9.05768157861899,3.4514296347382e-16,7.57859097507274e-14,26.2590473069961
"213921_at",-2.73612924340495,7.14998911065279,-9.05301061497558,3.55187873517251e-16,7.76795879382228e-14,26.2310684250463
"205277_at",-1.19525415236369,9.51811273928397,-9.04317309802499,3.77304132582294e-16,8.2187663143175e-14,26.1721576116932
"209159_s_at",-1.27505630787977,9.36311726030569,-9.038363471908,3.88609977076617e-16,8.43144860978731e-14,26.1433634066632
"208833_s_at",-1.2682519598678,9.88992004224107,-9.0359002920426,3.94529879354397e-16,8.52605579197694e-14,26.1286188305418
"212736_at",-1.0387051648549,10.0850879099212,-9.02998678221611,4.09110717628244e-16,8.78598287770032e-14,26.0932260229384
"203053_at",-1.19206604997601,9.17113950158662,-9.02972378171413,4.09771492238424e-16,8.78598287770032e-14,26.0916521227189
"221263_s_at",-1.15802904815738,7.97995652847409,-9.02392787126478,4.24605793630533e-16,9.06848506513648e-14,26.0569709265853
"200629_at",-1.06969632818351,9.02269022830275,-9.0149599281358,4.48617518570831e-16,9.54403222873937e-14,26.003323671132
"200982_s_at",-1.53926139821768,7.96077292689584,-9.00867380812265,4.6624876647884e-16,9.88067880125216e-14,25.9657299488652
"201410_at",-1.09054704296086,10.7335043769421,-9.00305602259141,4.82587468845484e-16,1.0187440100049e-13,25.932140542075
"218623_at",-1.4663213116677,9.95760951700996,-8.99493324615996,5.07223114951354e-16,1.06540921569158e-13,25.8835858547073
"217028_at",1.90664774697061,7.18137801566939,8.99449399040641,5.08590407490633e-16,1.06540921569158e-13,25.8809605777956
"1566079_at",1.66259100238549,7.22548175311272,8.98992518577871,5.23031022442971e-16,1.09147790656753e-13,25.8536569838961
"203146_s_at",-1.06307168433063,9.20479483749731,-8.97679927153906,5.66825300376342e-16,1.17837160829188e-13,25.7752411830228
"202919_at",-1.07847180989269,9.14221095339023,-8.96806567834875,5.97965249631989e-16,1.23839962210716e-13,25.7230869679598
"217841_s_at",-1.24320707955115,9.74176961612648,-8.96452962571515,6.11051580942214e-16,1.26072623351002e-13,25.7019756589883
"203029_s_at",-1.23676273407731,10.3144517074342,-8.96316789241693,6.16166708370038e-16,1.26650055564405e-13,25.6938464460283
"226296_s_at",-1.0412726748311,9.89365338140513,-8.9601136861194,6.27794647964454e-16,1.28077135736778e-13,25.6756151009852
"200720_s_at",-1.44860454809888,7.19920049629715,-8.95635329847645,6.42411159272187e-16,1.30571859231252e-13,25.6531712598584
"230411_at",-1.36587168305265,7.23411492813356,-8.95546798270385,6.45901257784011e-16,1.30795004701262e-13,25.6478877234088
"201145_at",-1.00044706427668,8.9976908506003,-8.94802551505792,6.75996156315402e-16,1.36384095374703e-13,25.6034783014159
"214295_at",1.8929855921315,8.46430098998428,8.94502696140667,6.88511588129194e-16,1.37891469161039e-13,25.5855893794025
"214548_x_at",-1.34185693792121,12.241014001841,-8.93978190400128,7.10959787360813e-16,1.41867614503476e-13,25.5543030443417
"209249_s_at",-1.32808055098509,8.99866075268936,-8.9382316922806,7.17732720691508e-16,1.42698314559302e-13,25.5450573524716
"204219_s_at",-1.03383368621586,10.1635395932866,-8.93055485747751,7.52230034686859e-16,1.49015134588783e-13,25.4992796129987
"234788_x_at",1.3085090384968,9.24234822501956,8.92888603445772,7.59944576474792e-16,1.49999890681441e-13,25.4893300253867
"204690_at",-1.11681745466963,8.89516682481846,-8.92712387623233,7.68175953261549e-16,1.5107920951286e-13,25.4788246576
"208742_s_at",-1.65280473078776,9.09097826674295,-8.915689511873,8.23783729034156e-16,1.60286033398372e-13,25.4106741985555
"207827_x_at",-1.14241648220273,7.92261907205031,-8.91287841084689,8.38056507249374e-16,1.62484891964041e-13,25.3939242053741
"201020_at",-1.78346308146465,7.74872338624091,-8.91171467527301,8.44036821104931e-16,1.63066124360114e-13,25.3869905965427
"AFFX-r2-Bs-thr-5_s_at",2.58925656118259,7.45332988821735,8.91064823304082,8.49554390398377e-16,1.6355417709518e-13,25.380636939821
"239826_at",1.85853428822437,6.58796556055369,8.90086748803154,9.01859891667278e-16,1.72409753765414e-13,25.3223773175482
"217773_s_at",-1.20919583772222,11.4085971248638,-8.89903229934848,9.12024894734962e-16,1.73745509127645e-13,25.3114483492141
"219425_at",-1.61073103318409,9.66913576829172,-8.89025451022834,9.622415742383e-16,1.82675548859302e-13,25.2591853337429
"211752_s_at",-1.0513024474637,8.36664633496183,-8.88667137789289,9.83521514311601e-16,1.85871948064993e-13,25.2378564482338
"215021_s_at",-2.10576209340341,7.12952841848895,-8.8862793841456,9.85877730934579e-16,1.85871948064993e-13,25.2355232537026
"203264_s_at",-1.28969733108642,8.03123820682143,-8.88546300859666,9.90802867225663e-16,1.86158579950389e-13,25.2306642010208
"202336_s_at",-1.06792124474353,12.1715912646202,-8.88354830243644,1.00245029535755e-15,1.87701951707788e-13,25.2192685088271
"217941_s_at",1.30422395494723,9.85355229079856,8.8795947557383,1.02693259875786e-15,1.91432450294885e-13,25.1957410029348
"241627_x_at",1.48394624867631,7.02600535842032,8.87920531234116,1.02937613875988e-15,1.91432450294885e-13,25.1934236261361
"228062_at",-2.0091429130985,9.25598010272978,-8.87706724999635,1.04289459251922e-15,1.9328902320674e-13,25.1807017461914
"50221_at",1.65415493954985,6.93539740057184,8.87454550292194,1.05906592109843e-15,1.95623071743435e-13,25.1656982315406
"230644_at",-1.14424867445777,9.86011384022123,-8.8698573580862,1.08979494977026e-15,2.00621343025889e-13,25.1378093311923
"214715_x_at",1.27989050625751,11.0176135939872,8.86912362217351,1.09468385409969e-15,2.00845099741278e-13,25.1334449352789
"218042_at",-1.17527580103817,9.13358428247857,-8.86343394092306,1.1333415879258e-15,2.07242312106498e-13,25.0996059199531
"230496_at",1.05632900133704,12.3782581049832,8.85924881701203,1.16263998234057e-15,2.11459832868343e-13,25.0747199789791
"58780_s_at",1.39581579672899,8.30568852487266,8.85903723505474,1.16414100948095e-15,2.11459832868343e-13,25.0734619608225
"201415_at",-1.0704528828305,8.77151014288781,-8.85548187022647,1.1896538720912e-15,2.15378561114524e-13,25.0523241349154
"236704_at",1.40461270325337,8.26960149855124,8.85407609667776,1.1998941313794e-15,2.16515549944451e-13,25.0439671587992
"AFFX-ThrX-5_at",2.69207320250571,6.53390212577678,8.85206045114268,1.21472998239803e-15,2.18471584827673e-13,25.0319854511091
"218597_s_at",-1.03591997238571,9.57939143829509,-8.84582845032179,1.26176251273304e-15,2.26186443880915e-13,24.9949462595839
"223043_at",-1.57602517539962,7.937832797595,-8.84419329623756,1.27439977655726e-15,2.27033340895708e-13,24.9852294144398
"206169_x_at",1.54409725759965,9.22415175105963,8.84414284395273,1.27479169007741e-15,2.27033340895708e-13,24.9849296135062
"200883_at",-1.87832260789995,7.49562583888547,-8.83478724764323,1.34957546361877e-15,2.39571553484923e-13,24.9293465048789
"208610_s_at",1.82462566923156,11.4740862899233,8.83399577421339,1.35609858646499e-15,2.39950453770141e-13,24.9246451782434
"243593_s_at",1.62301468586632,6.25307624132749,8.83332345466432,1.361664277508e-15,2.40158046363709e-13,24.9206517377468
"244334_at",-1.05004207643746,7.82593604982146,-8.82884846102628,1.39929258557554e-15,2.46001035743868e-13,24.8940739069546
"225912_at",1.47805231273813,7.50900400849567,8.82538920854165,1.42908647508672e-15,2.50433663542841e-13,24.8735319932376
"204546_at",-1.08212656471111,10.5719863316238,-8.82434166051477,1.43823253961552e-15,2.51231195218781e-13,24.8673119465755
"221853_s_at",-1.07312384809159,9.37980887264147,-8.815643293238,1.51645881554242e-15,2.64052183884656e-13,24.8156735095973
"1554963_at",1.56412209640427,7.02301211024277,8.8134358132171,1.53697476854397e-15,2.66774906254417e-13,24.8025715100035
"217713_x_at",1.16536147039156,8.3813971247284,8.80879934699418,1.5809675994268e-15,2.72917709380761e-13,24.7750565778692
"233868_x_at",1.4705782117081,8.60066505708727,8.80378382112302,1.62996675844053e-15,2.80246643137535e-13,24.7452978858245
"228775_at",-1.19303099468567,7.7602109823949,-8.80241797715131,1.64356981566464e-15,2.81699622794559e-13,24.7371949416261
"207093_s_at",-1.02374664446254,9.74469592187534,-8.80111516187172,1.6566502367571e-15,2.83054224045921e-13,24.7294663328553
"210232_at",-1.90567815009845,7.581918665652,-8.79806610692787,1.68766882822692e-15,2.87455742004072e-13,24.7113801989526
"223156_at",-1.79091061045273,7.14745353952078,-8.79731536939298,1.69539433540446e-15,2.87623091994803e-13,24.706927375985
"211615_s_at",-1.14110918064169,9.75418039378562,-8.79694945341264,1.69917254164282e-15,2.87623091994803e-13,24.7047570802553
"200622_x_at",-1.43167498837673,8.76931600306999,-8.79192504045478,1.75190534376869e-15,2.95634026760966e-13,24.6749598623696
"204466_s_at",-1.74175355289673,9.5681012911323,-8.78973427897745,1.77540414995111e-15,2.98677605841776e-13,24.6619694688269
"213808_at",-1.55800126431905,8.83548594413087,-8.78649309837434,1.81074566580077e-15,3.03607494881195e-13,24.6427525916087
"209849_s_at",-1.49063939470407,7.35203910929879,-8.78603340698288,1.81581437267765e-15,3.03607494881195e-13,24.6400272968616
"210766_s_at",-1.09414806098332,8.80035242099473,-8.78383749262171,1.8402224294817e-15,3.06750491865586e-13,24.6270094491741
"200978_at",-1.89555078869187,11.7236172032186,-8.7819815440139,1.86110568719484e-15,3.0928861230206e-13,24.6160078928056
"202257_s_at",-1.75861103978197,5.98251063584579,-8.78135439837159,1.86821546308775e-15,3.09529334679766e-13,24.6122905316388
"223107_s_at",-1.13571574087944,9.03162052808898,-8.77978854126055,1.88608517349552e-15,3.11377592334015e-13,24.6030094373457
"234998_at",-1.37758612909629,8.00469863500339,-8.77938124397502,1.89076105450193e-15,3.11377592334015e-13,24.6005954154384
"215773_x_at",-1.04044515376932,8.63017130762833,-8.77497439812291,1.9420952003113e-15,3.17916332565928e-13,24.5744789049666
"203909_at",-1.37998292762136,10.9523031478338,-8.77228872743716,1.97405648076535e-15,3.22183695778643e-13,24.5585649723422
"200863_s_at",-1.10357173282205,9.88266419578053,-8.76622798402799,2.04811662382888e-15,3.33276120261441e-13,24.522658444927
"205551_at",-1.64185352525318,11.3331584761486,-8.75851697993279,2.14634502242103e-15,3.48223780714747e-13,24.476987863213
"209953_s_at",-1.87768507400652,5.73858358021794,-8.75344003988729,2.21355974624402e-15,3.58066210431632e-13,24.4469261193926
"205787_x_at",1.6324850307411,7.73059424268498,8.74813149410723,2.28607779834813e-15,3.68705910397299e-13,24.4154996693599
"214902_x_at",1.19686005261798,9.64665879553475,8.74476089731401,2.33334230252375e-15,3.75222030560254e-13,24.3955493789585
"205257_s_at",-1.75480116073562,9.50613647744346,-8.74300448711881,2.35835518173871e-15,3.7813216880224e-13,24.3851544238512
"226749_at",-1.14772067234498,8.15673273649138,-8.74143442185003,2.38093972614208e-15,3.80637074639819e-13,24.3758629487748
"238017_at",-1.65587591231379,6.31872586197981,-8.73843679434386,2.42465737766623e-15,3.86496041177554e-13,24.3581249836694
"236617_at",2.00915746787104,7.25754748946015,8.72702052660204,2.59857889956296e-15,4.09444672431138e-13,24.2905911866019
"243648_at",1.49297493123286,7.119597869993,8.7250102352552,2.63046333144212e-15,4.13277536340799e-13,24.2787024557888
"1568603_at",-2.24572316195211,6.32926776441609,-8.72419346458565,2.64352856223975e-15,4.14140183783548e-13,24.273872410551
"217152_at",1.49608776395005,7.71748392140844,8.72299088764032,2.66288264981571e-15,4.15980311081925e-13,24.2667611634907
"204324_s_at",1.72164758335803,7.51090852144665,8.72078851032933,2.69869303427524e-15,4.20373338031336e-13,24.253738675625
"AFFX-r2-Bs-thr-M_s_at",3.94635460350049,8.89066004871053,8.71685690619718,2.76381374679546e-15,4.29294081267164e-13,24.2304943612959
"217679_x_at",1.23567984350547,10.240736881257,8.71572201743322,2.78290002255819e-15,4.3103416071776e-13,24.2237854113948
"1316_at",1.37390846703867,8.91183856019781,8.71432674175721,2.8065449474068e-15,4.33468488699058e-13,24.2155376054894
"201825_s_at",-1.60104399432942,6.71647369143555,-8.70536693427819,2.96320950205888e-15,4.56375998662167e-13,24.1625854726624
"241954_at",1.283427449947,7.12627232094265,8.70020150823479,3.05744453988364e-15,4.69566798365557e-13,24.1320669896099
"201500_s_at",-1.03854218849104,9.27583452188199,-8.69743714763721,3.10909265789163e-15,4.748313996375e-13,24.115737241695
"201892_s_at",-1.29622828790123,8.48370618321632,-8.6950768698298,3.15387632445793e-15,4.80329214595369e-13,24.1017960046613
"1565620_at",1.41766523610684,6.73610948420199,8.69461374326774,3.16273854782068e-15,4.80340916950266e-13,24.0990606591815
"211047_x_at",-1.20996313043583,9.082058426158,-8.6916568884959,3.21990587457486e-15,4.87668569784988e-13,24.0815979610429
"241223_x_at",1.26261888692458,9.43244365951373,8.68976491027471,3.25702234783929e-15,4.91927339414678e-13,24.0704253855334
"212716_s_at",-1.34446959118137,9.42148385714742,-8.68641255594271,3.32383482337411e-15,5.00635451702423e-13,24.0506311269465
"1558732_at",1.65123990868568,9.51308278897006,8.6859035733135,3.33409720319092e-15,5.00801551056219e-13,24.0476260400693
"212607_at",-1.03350092666392,10.3326066438829,-8.68098615209575,3.43488005809455e-15,5.12960918006154e-13,24.0185963843473
"203415_at",-1.39198371236055,7.92984342115075,-8.68078824647428,3.43899888106253e-15,5.12960918006154e-13,24.0174281880762
"220942_x_at",-1.26922457149903,9.20437860655618,-8.6805868948798,3.44319445648392e-15,5.12960918006154e-13,24.0162396609348
"206792_x_at",1.23058722464329,11.559756324303,8.67985929734533,3.45839787543835e-15,5.13825825651065e-13,24.0119449222369
"218138_at",-1.20946091835567,9.40869379924708,-8.675465628295,3.55163263345725e-15,5.2587588989636e-13,23.9860135229042
"203182_s_at",-1.15886775205812,9.88716703843383,-8.67513543497663,3.55873944694382e-15,5.2587588989636e-13,23.9840649189159
"221620_s_at",-1.52061194375764,8.34949506903503,-8.66852831001337,3.7039523814401e-15,5.45858750553201e-13,23.9450793265612
"241786_at",1.41708813175658,8.58128269362825,8.66601353964678,3.76075586820576e-15,5.52740126597177e-13,23.9302436929841
"210949_s_at",-1.40243048041524,10.1746883352765,-8.65685963903605,3.9749277463909e-15,5.82651942450194e-13,23.8762545490429
"202070_s_at",-1.15195741242448,8.7843183146837,-8.65601649639013,3.99525355945228e-15,5.84065476906559e-13,23.8712828018584
"211464_x_at",1.24977716362811,6.49962888546323,8.65295402919084,4.06995334352477e-15,5.93399197485912e-13,23.8532258966244
"229793_at",-1.30757848263849,7.17203267097946,-8.64666994874087,4.22760598165474e-15,6.14745630444078e-13,23.8161811109617
"236783_at",-1.27844917286728,10.0472727768106,-8.64348292020816,4.30986404227663e-15,6.25044606131233e-13,23.7973973098801
"201341_at",-1.96551566090118,11.4181435513441,-8.6387021003531,4.43624819425401e-15,6.4167161381174e-13,23.769224777273
"215543_s_at",-1.22170934278304,8.23274212717496,-8.63542338909003,4.5250440633974e-15,6.52587443383137e-13,23.7499072424792
"224888_at",-1.25863678043404,8.16233980125603,-8.63503834537907,4.53558716937526e-15,6.52587443383137e-13,23.7476388173886
